REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"CLEWSity","FORWOO001",1,2040,13.435
"CLEWSity","FORWOO001",1,2041,13.704
"CLEWSity","FORWOO001",1,2042,13.978
"CLEWSity","FORWOO001",1,2043,14.257
"CLEWSity","FORWOO001",1,2044,14.542
"CLEWSity","FORWOO001",1,2045,14.833
"CLEWSity","FORWOO001",1,2046,15.13
"CLEWSity","FORWOO001",1,2047,15.433
"CLEWSity","FORWOO001",1,2048,15.741
"CLEWSity","FORWOO001",1,2049,16.056
"CLEWSity","FORWOO001",1,2050,16.377
"CLEWSity","FORWOO001",1,2051,16.705
"CLEWSity","FORWOO001",1,2052,17.039
"CLEWSity","FORWOO001",1,2053,17.38
"CLEWSity","FORWOO001",1,2054,17.727
"CLEWSity","FORWOO001",1,2055,18.082
"CLEWSity","IMPDSL001",1,2020,6.74066192271838
"CLEWSity","IMPDSL001",1,2021,10.4854652305517
"CLEWSity","IMPDSL001",1,2022,15.1052309986527
"CLEWSity","IMPDSL001",1,2023,19.2405043742309
"CLEWSity","IMPDSL001",1,2024,23.2429465250118
"CLEWSity","IMPDSL001",1,2025,24.5289578994118
"CLEWSity","IMPDSL001",1,2026,16.9030934052402
"CLEWSity","IMPDSL001",1,2027,14.0677905165788
"CLEWSity","IMPDSL001",1,2028,16.7401954583438
"CLEWSity","IMPDSL001",1,2029,16.5371505355117
"CLEWSity","IMPDSL001",1,2030,22.804438229705
"CLEWSity","IMPDSL001",1,2031,17.3960478497102
"CLEWSity","IMPDSL001",1,2032,13.3314170917197
"CLEWSity","IMPDSL001",1,2033,8.00220387315182
"CLEWSity","IMPDSL001",1,2034,4.29823170187015
"CLEWSity","IMPDSL001",1,2035,4.34318139334074
"CLEWSity","IMPDSL001",1,2036,4.37772548199361
"CLEWSity","IMPDSL001",1,2037,4.39608108121557
"CLEWSity","IMPDSL001",1,2038,4.45062632613904
"CLEWSity","IMPDSL001",1,2039,4.62939220367578
"CLEWSity","IMPDSL001",1,2040,9.29252739257713
"CLEWSity","IMPDSL001",1,2041,6.97089485818736
"CLEWSity","IMPDSL001",1,2042,4.70467350117647
"CLEWSity","IMPDSL001",1,2043,4.80098692705882
"CLEWSity","IMPDSL001",1,2044,4.89263443764706
"CLEWSity","IMPDSL001",1,2045,4.9476876223013
"CLEWSity","IMPDSL001",1,2046,5.15379705411765
"CLEWSity","IMPDSL001",1,2047,5.26135856
"CLEWSity","IMPDSL001",1,2048,5.36892006588235
"CLEWSity","IMPDSL001",1,2049,5.49139461647059
"CLEWSity","IMPDSL001",1,2050,5.60442964235294
"CLEWSity","IMPDSL001",1,2051,5.74224152941177
"CLEWSity","IMPDSL001",1,2052,5.88163109647059
"CLEWSity","IMPDSL001",1,2053,6.02411041882353
"CLEWSity","IMPDSL001",1,2054,6.16192078588236
"CLEWSity","IMPDSL001",1,2055,8.19038196520917
"CLEWSity","IMPGSL001",1,2020,1.72646040723982
"CLEWSity","IMPGSL001",1,2021,1.74192994697436
"CLEWSity","IMPGSL001",1,2022,1.76052759656241
"CLEWSity","IMPGSL001",1,2023,1.81562841090239
"CLEWSity","IMPGSL001",1,2024,1.8184794587415
"CLEWSity","IMPGSL001",1,2025,1.81505944970588
"CLEWSity","IMPGSL001",1,2026,1.85479795117647
"CLEWSity","IMPGSL001",1,2027,1.89529097029412
"CLEWSity","IMPGSL001",1,2028,1.91864546441177
"CLEWSity","IMPGSL001",1,2029,1.94354232985294
"CLEWSity","IMPGSL001",1,2030,1.96689444264706
"CLEWSity","IMPGSL001",1,2031,1.99958551696833
"CLEWSity","IMPGSL001",1,2032,2.030730727319
"CLEWSity","IMPGSL001",1,2033,2.06420965531674
"CLEWSity","IMPGSL001",1,2034,2.09369420952741
"CLEWSity","IMPGSL001",1,2035,2.1202691802627
"CLEWSity","IMPGSL001",1,2036,2.14323823076198
"CLEWSity","IMPGSL001",1,2037,2.15929453167498
"CLEWSity","IMPGSL001",1,2038,2.1906257747445
"CLEWSity","IMPGSL001",1,2039,2.27381958974474
"CLEWSity","IMPGSL001",1,2040,2.25561033970588
"CLEWSity","IMPGSL001",1,2041,2.29300704858597
"CLEWSity","IMPGSL001",1,2042,2.33343012558823
"CLEWSity","IMPGSL001",1,2043,2.38264171352941
"CLEWSity","IMPGSL001",1,2044,2.42952021882353
"CLEWSity","IMPGSL001",1,2045,2.4613649296727
"CLEWSity","IMPGSL001",1,2046,2.55619127705882
"CLEWSity","IMPGSL001",1,2047,2.60997203
"CLEWSity","IMPGSL001",1,2048,2.66375278294118
"CLEWSity","IMPGSL001",1,2049,2.72363955823529
"CLEWSity","IMPGSL001",1,2050,2.77970694617647
"CLEWSity","IMPGSL001",1,2051,2.84805013970588
"CLEWSity","IMPGSL001",1,2052,2.91718229823529
"CLEWSity","IMPGSL001",1,2053,2.98785920941176
"CLEWSity","IMPGSL001",1,2054,3.05620176794118
"CLEWSity","IMPGSL001",1,2055,3.12687867911765
"CLEWSity","LNDAGR001",1,2020,3792.26252521398
"CLEWSity","LNDAGR001",1,2021,3863.97854072365
"CLEWSity","LNDAGR001",1,2022,3936.41586707933
"CLEWSity","LNDAGR001",1,2023,4015.69894703448
"CLEWSity","LNDAGR001",1,2024,4085.16041271163
"CLEWSity","LNDAGR001",1,2025,4177.13685235294
"CLEWSity","LNDAGR001",1,2026,4253.43425625088
"CLEWSity","LNDAGR001",1,2027,4329.80351897236
"CLEWSity","LNDAGR001",1,2028,4426.21637024805
"CLEWSity","LNDAGR001",1,2029,4498.86623738129
"CLEWSity","LNDAGR001",1,2030,4595.27856424521
"CLEWSity","LNDAGR001",1,2031,4692.58077389195
"CLEWSity","LNDAGR001",1,2032,4765.82588174917
"CLEWSity","LNDAGR001",1,2033,4863.20288698413
"CLEWSity","LNDAGR001",1,2034,4959.89914007453
"CLEWSity","LNDAGR001",1,2035,5056.11620340905
"CLEWSity","LNDAGR001",1,2036,5151.22942616259
"CLEWSity","LNDAGR001",1,2037,5245.1216750845
"CLEWSity","LNDAGR001",1,2038,5341.81148073285
"CLEWSity","LNDAGR001",1,2039,5472.23009577449
"CLEWSity","LNDAGR001",1,2040,5559.71192994329
"CLEWSity","LNDAGR001",1,2041,5656.67818811945
"CLEWSity","LNDAGR001",1,2042,5778.27073987243
"CLEWSity","LNDAGR001",1,2043,5902.00342911411
"CLEWSity","LNDAGR001",1,2044,6001.60434097803
"CLEWSity","LNDAGR001",1,2045,6122.12911643854
"CLEWSity","LNDAGR001",1,2046,6254.62666063785
"CLEWSity","LNDAGR001",1,2047,6379.29682987952
"CLEWSity","LNDAGR001",1,2048,6503.96699912119
"CLEWSity","LNDAGR001",1,2049,6629.86178953933
"CLEWSity","LNDAGR001",1,2050,6778.87371733522
"CLEWSity","LNDAGR001",1,2051,6905.19876187101
"CLEWSity","LNDAGR001",1,2052,7055.50852496102
"CLEWSity","LNDAGR001",1,2053,7182.05582832033
"CLEWSity","LNDAGR001",1,2054,7332.29039141034
"CLEWSity","LNDAGR001",1,2055,7482.74733332388
"CLEWSity","LNDBLT001",1,2020,750
"CLEWSity","LNDBLT001",1,2021,758
"CLEWSity","LNDBLT001",1,2022,765
"CLEWSity","LNDBLT001",1,2023,773
"CLEWSity","LNDBLT001",1,2024,780
"CLEWSity","LNDBLT001",1,2025,788
"CLEWSity","LNDBLT001",1,2026,796
"CLEWSity","LNDBLT001",1,2027,804
"CLEWSity","LNDBLT001",1,2028,812
"CLEWSity","LNDBLT001",1,2029,820
"CLEWSity","LNDBLT001",1,2030,828
"CLEWSity","LNDBLT001",1,2031,837
"CLEWSity","LNDBLT001",1,2032,845
"CLEWSity","LNDBLT001",1,2033,854
"CLEWSity","LNDBLT001",1,2034,862
"CLEWSity","LNDBLT001",1,2035,871
"CLEWSity","LNDBLT001",1,2036,879
"CLEWSity","LNDBLT001",1,2037,888
"CLEWSity","LNDBLT001",1,2038,897
"CLEWSity","LNDBLT001",1,2039,906
"CLEWSity","LNDBLT001",1,2040,915
"CLEWSity","LNDBLT001",1,2041,924
"CLEWSity","LNDBLT001",1,2042,934
"CLEWSity","LNDBLT001",1,2043,943
"CLEWSity","LNDBLT001",1,2044,952
"CLEWSity","LNDBLT001",1,2045,962
"CLEWSity","LNDBLT001",1,2046,971
"CLEWSity","LNDBLT001",1,2047,981
"CLEWSity","LNDBLT001",1,2048,991
"CLEWSity","LNDBLT001",1,2049,1001
"CLEWSity","LNDBLT001",1,2050,1011
"CLEWSity","LNDBLT001",1,2051,1021
"CLEWSity","LNDBLT001",1,2052,1031
"CLEWSity","LNDBLT001",1,2053,1042
"CLEWSity","LNDBLT001",1,2054,1052
"CLEWSity","LNDBLT001",1,2055,1062
"CLEWSity","LNDCRP001I",1,2020,13.9705882352941
"CLEWSity","LNDCRP001I",1,2021,13.067
"CLEWSity","LNDCRP001I",1,2022,12.133
"CLEWSity","LNDCRP001I",1,2023,11.2
"CLEWSity","LNDCRP001I",1,2024,10.267
"CLEWSity","LNDCRP001I",1,2025,10.0001323529412
"CLEWSity","LNDCRP001I",1,2026,10.1472205882353
"CLEWSity","LNDCRP001I",1,2027,10.4413676470588
"CLEWSity","LNDCRP001I",1,2028,16.1762647058823
"CLEWSity","LNDCRP001I",1,2029,22.0588161764706
"CLEWSity","LNDCRP001I",1,2030,27.7943088235294
"CLEWSity","LNDCRP001I",1,2031,34.1174411764706
"CLEWSity","LNDCRP001I",1,2032,40.2941102941176
"CLEWSity","LNDCRP001I",1,2033,46.6178382352941
"CLEWSity","LNDCRP001I",1,2034,52.9409705882353
"CLEWSity","LNDCRP001I",1,2035,59.1176397058823
"CLEWSity","LNDCRP001I",1,2036,68.2567205882353
"CLEWSity","LNDCRP001I",1,2037,77.1315
"CLEWSity","LNDCRP001I",1,2038,86.2999926470589
"CLEWSity","LNDCRP001I",1,2039,95.3214264705883
"CLEWSity","LNDCRP001I",1,2040,103.676132352941
"CLEWSity","LNDCRP001I",1,2041,112.205713235294
"CLEWSity","LNDCRP001I",1,2042,120.588235294118
"CLEWSity","LNDCRP001I",1,2043,123.529411764706
"CLEWSity","LNDCRP001I",1,2044,126.323529411765
"CLEWSity","LNDCRP001I",1,2045,129.264705882353
"CLEWSity","LNDCRP001I",1,2046,132.058823529412
"CLEWSity","LNDCRP001I",1,2047,135
"CLEWSity","LNDCRP001I",1,2048,137.941176470588
"CLEWSity","LNDCRP001I",1,2049,140.735294117647
"CLEWSity","LNDCRP001I",1,2050,143.676470588235
"CLEWSity","LNDCRP001I",1,2051,147.205882352941
"CLEWSity","LNDCRP001I",1,2052,150.735294117647
"CLEWSity","LNDCRP001I",1,2053,154.411764705882
"CLEWSity","LNDCRP001I",1,2054,157.941176470588
"CLEWSity","LNDCRP001I",1,2055,161.617647058824
"CLEWSity","LNDCRP001R",1,2020,100
"CLEWSity","LNDCRP001R",1,2021,104.727012345679
"CLEWSity","LNDCRP001R",1,2022,109.258172839506
"CLEWSity","LNDCRP001R",1,2023,114.034567901235
"CLEWSity","LNDCRP001R",1,2024,118.564049382716
"CLEWSity","LNDCRP001R",1,2025,122.222
"CLEWSity","LNDCRP001R",1,2026,124.938
"CLEWSity","LNDCRP001R",1,2027,127.654
"CLEWSity","LNDCRP001R",1,2028,120.988
"CLEWSity","LNDCRP001R",1,2029,114.321
"CLEWSity","LNDCRP001R",1,2030,107.654
"CLEWSity","LNDCRP001R",1,2031,100.988
"CLEWSity","LNDCRP001R",1,2032,94.321
"CLEWSity","LNDCRP001R",1,2033,87.654
"CLEWSity","LNDCRP001R",1,2034,80.988
"CLEWSity","LNDCRP001R",1,2035,74.321
"CLEWSity","LNDCRP001R",1,2036,62.926987654321
"CLEWSity","LNDCRP001R",1,2037,51.7298271604938
"CLEWSity","LNDCRP001R",1,2038,40.2864320987654
"CLEWSity","LNDCRP001R",1,2039,29.0899506172839
"CLEWSity","LNDCRP001R",1,2040,18.766
"CLEWSity","LNDCRP001R",1,2041,9.383
"CLEWSity","LNDCRP002I",1,2020,18
"CLEWSity","LNDCRP002I",1,2021,25.132684618644
"CLEWSity","LNDCRP002I",1,2022,31.2388302361788
"CLEWSity","LNDCRP002I",1,2023,30.0388302361788
"CLEWSity","LNDCRP002I",1,2024,39.3680893254005
"CLEWSity","LNDCRP002I",1,2025,49.98572
"CLEWSity","LNDCRP002I",1,2026,51.11487
"CLEWSity","LNDCRP002I",1,2027,52.16882
"CLEWSity","LNDCRP002I",1,2028,53.29797
"CLEWSity","LNDCRP002I",1,2029,54.42712
"CLEWSity","LNDCRP002I",1,2030,55.5564
"CLEWSity","LNDCRP002I",1,2031,56.986
"CLEWSity","LNDCRP002I",1,2032,58.4156
"CLEWSity","LNDCRP002I",1,2033,59.9204
"CLEWSity","LNDCRP002I",1,2034,62.0064529360279
"CLEWSity","LNDCRP002I",1,2035,64.6085429360279
"CLEWSity","LNDCRP002I",1,2036,66.3381429360279
"CLEWSity","LNDCRP002I",1,2037,69.4740608333333
"CLEWSity","LNDCRP002I",1,2038,69.4740608333333
"CLEWSity","LNDCRP002I",1,2039,58.9448017441116
"CLEWSity","LNDCRP002I",1,2040,69.4079
"CLEWSity","LNDCRP002I",1,2041,71.58835
"CLEWSity","LNDCRP002I",1,2042,72.83311
"CLEWSity","LNDCRP002I",1,2043,76.18618
"CLEWSity","LNDCRP002I",1,2044,79.46392
"CLEWSity","LNDCRP002I",1,2045,86.1355632629307
"CLEWSity","LNDCRP002I",1,2046,79.83406
"CLEWSity","LNDCRP002I",1,2047,82.01486
"CLEWSity","LNDCRP002I",1,2048,84.19566
"CLEWSity","LNDCRP002I",1,2049,85.04714
"CLEWSity","LNDCRP002I",1,2050,86.75981
"CLEWSity","LNDCRP002I",1,2051,88.88175
"CLEWSity","LNDCRP002I",1,2052,91.07902
"CLEWSity","LNDCRP002I",1,2053,93.27616
"CLEWSity","LNDCRP002I",1,2054,95.3982300000003
"CLEWSity","LNDCRP002I",1,2055,97.59537
"CLEWSity","LNDCRP002R",1,2020,73.8461538461539
"CLEWSity","LNDCRP002R",1,2021,62.8771449641461
"CLEWSity","LNDCRP002R",1,2022,53.8822495458101
"CLEWSity","LNDCRP002R",1,2023,58.7930187765793
"CLEWSity","LNDCRP002R",1,2024,43.5998282203837
"CLEWSity","LNDCRP002R",1,2025,25.929
"CLEWSity","LNDCRP002R",1,2026,26.50525
"CLEWSity","LNDCRP002R",1,2027,27.0815
"CLEWSity","LNDCRP002R",1,2028,27.65775
"CLEWSity","LNDCRP002R",1,2029,28.234
"CLEWSity","LNDCRP002R",1,2030,28.81
"CLEWSity","LNDCRP002R",1,2031,29.3869230769231
"CLEWSity","LNDCRP002R",1,2032,29.9638461538461
"CLEWSity","LNDCRP002R",1,2033,30.5407692307692
"CLEWSity","LNDCRP002R",1,2034,29.855282815331
"CLEWSity","LNDCRP002R",1,2035,28.322032815331
"CLEWSity","LNDCRP002R",1,2036,28.322032815331
"CLEWSity","LNDCRP002R",1,2037,25.7621907051282
"CLEWSity","LNDCRP002R",1,2038,29.0883445512847
"CLEWSity","LNDCRP002R",1,2039,52.6630735690154
"CLEWSity","LNDCRP002R",1,2040,36.0125
"CLEWSity","LNDCRP002R",1,2041,36.0131730769231
"CLEWSity","LNDCRP002R",1,2042,37.81325
"CLEWSity","LNDCRP002R",1,2043,35.7035
"CLEWSity","LNDCRP002R",1,2044,33.594
"CLEWSity","LNDCRP002R",1,2045,24.9577629559025
"CLEWSity","LNDCRP002R",1,2046,41.4145
"CLEWSity","LNDCRP002R",1,2047,41.4145
"CLEWSity","LNDCRP002R",1,2048,41.4145
"CLEWSity","LNDCRP002R",1,2049,44.1155
"CLEWSity","LNDCRP002R",1,2050,45.01575
"CLEWSity","LNDCRP002R",1,2051,46.14125
"CLEWSity","LNDCRP002R",1,2052,47.2665
"CLEWSity","LNDCRP002R",1,2053,48.392
"CLEWSity","LNDCRP002R",1,2054,49.51725
"CLEWSity","LNDCRP002R",1,2055,50.64275
"CLEWSity","LNDFOR001",1,2020,5250
"CLEWSity","LNDFOR001",1,2021,5163
"CLEWSity","LNDFOR001",1,2022,5075
"CLEWSity","LNDFOR001",1,2023,4988
"CLEWSity","LNDFOR001",1,2024,4900
"CLEWSity","LNDFOR001",1,2025,4813
"CLEWSity","LNDFOR001",1,2026,4725
"CLEWSity","LNDFOR001",1,2027,4638
"CLEWSity","LNDFOR001",1,2028,4550
"CLEWSity","LNDFOR001",1,2029,4463
"CLEWSity","LNDFOR001",1,2030,4375
"CLEWSity","LNDFOR001",1,2031,4288
"CLEWSity","LNDFOR001",1,2032,4200
"CLEWSity","LNDFOR001",1,2033,4113
"CLEWSity","LNDFOR001",1,2034,4025
"CLEWSity","LNDFOR001",1,2035,3938
"CLEWSity","LNDFOR001",1,2036,3850
"CLEWSity","LNDFOR001",1,2037,3763
"CLEWSity","LNDFOR001",1,2038,3675
"CLEWSity","LNDFOR001",1,2039,3588
"CLEWSity","LNDFOR001",1,2040,3500
"CLEWSity","LNDFOR001",1,2041,3413
"CLEWSity","LNDFOR001",1,2042,3325
"CLEWSity","LNDFOR001",1,2043,3238
"CLEWSity","LNDFOR001",1,2044,3150
"CLEWSity","LNDFOR001",1,2045,3063
"CLEWSity","LNDFOR001",1,2046,3000
"CLEWSity","LNDFOR001",1,2047,3000
"CLEWSity","LNDFOR001",1,2048,3000
"CLEWSity","LNDFOR001",1,2049,3000
"CLEWSity","LNDFOR001",1,2050,3000
"CLEWSity","LNDFOR001",1,2051,3000
"CLEWSity","LNDFOR001",1,2052,3000
"CLEWSity","LNDFOR001",1,2053,3000
"CLEWSity","LNDFOR001",1,2054,3000
"CLEWSity","LNDFOR001",1,2055,3000
"CLEWSity","LNDOTH001",1,2020,5207.73747478602
"CLEWSity","LNDOTH001",1,2021,5215.02145927635
"CLEWSity","LNDOTH001",1,2022,5223.58413292068
"CLEWSity","LNDOTH001",1,2023,5223.30105296552
"CLEWSity","LNDOTH001",1,2024,5234.83958728837
"CLEWSity","LNDOTH001",1,2025,5221.86314764706
"CLEWSity","LNDOTH001",1,2026,5225.56574374911
"CLEWSity","LNDOTH001",1,2027,5228.19648102764
"CLEWSity","LNDOTH001",1,2028,5211.78362975195
"CLEWSity","LNDOTH001",1,2029,5218.13376261872
"CLEWSity","LNDOTH001",1,2030,5201.72143575478
"CLEWSity","LNDOTH001",1,2031,5182.41922610805
"CLEWSity","LNDOTH001",1,2032,5189.17411825083
"CLEWSity","LNDOTH001",1,2033,5169.79711301587
"CLEWSity","LNDOTH001",1,2034,5153.10085992546
"CLEWSity","LNDOTH001",1,2035,5134.88379659096
"CLEWSity","LNDOTH001",1,2036,5119.77057383741
"CLEWSity","LNDOTH001",1,2037,5103.8783249155
"CLEWSity","LNDOTH001",1,2038,5086.18851926715
"CLEWSity","LNDOTH001",1,2039,5033.76990422551
"CLEWSity","LNDOTH001",1,2040,5025.28807005669
"CLEWSity","LNDOTH001",1,2041,5006.32181188055
"CLEWSity","LNDOTH001",1,2042,4962.72926012756
"CLEWSity","LNDOTH001",1,2043,4916.9965708859
"CLEWSity","LNDOTH001",1,2044,4896.39565902198
"CLEWSity","LNDOTH001",1,2045,4852.87088356147
"CLEWSity","LNDOTH001",1,2046,4774.37333936216
"CLEWSity","LNDOTH001",1,2047,4639.70317012048
"CLEWSity","LNDOTH001",1,2048,4505.03300087881
"CLEWSity","LNDOTH001",1,2049,4369.13821046067
"CLEWSity","LNDOTH001",1,2050,4210.12628266478
"CLEWSity","LNDOTH001",1,2051,4073.80123812899
"CLEWSity","LNDOTH001",1,2052,3913.49147503898
"CLEWSity","LNDOTH001",1,2053,3775.94417167966
"CLEWSity","LNDOTH001",1,2054,3615.70960858965
"CLEWSity","LNDOTH001",1,2055,3455.25266667612
"CLEWSity","MINGAS001",1,2020,83.2110779645373
"CLEWSity","MINGAS001",1,2021,87.2146500331136
"CLEWSity","MINGAS001",1,2022,92.3769141005026
"CLEWSity","MINGAS001",1,2023,96.1029805162709
"CLEWSity","MINGAS001",1,2024,101.379359711455
"CLEWSity","MINGAS001",1,2025,105.390547889109
"CLEWSity","MINGAS001",1,2026,118.295182268934
"CLEWSity","MINGAS001",1,2027,118.152294860264
"CLEWSity","MINGAS001",1,2028,123.443932218097
"CLEWSity","MINGAS001",1,2029,123.846275923025
"CLEWSity","MINGAS001",1,2030,121.571028395049
"CLEWSity","MINGAS001",1,2031,125.970711163803
"CLEWSity","MINGAS001",1,2032,131.567215970961
"CLEWSity","MINGAS001",1,2033,135.925635413521
"CLEWSity","MINGAS001",1,2034,141.296922217299
"CLEWSity","MINGAS001",1,2035,150.87920423063
"CLEWSity","MINGAS001",1,2036,161.277859015244
"CLEWSity","MINGAS001",1,2037,171.717345076323
"CLEWSity","MINGAS001",1,2038,177.30804282786
"CLEWSity","MINGAS001",1,2039,183.767015994237
"CLEWSity","MINGAS001",1,2040,174.541866304523
"CLEWSity","MINGAS001",1,2041,181.239085679616
"CLEWSity","MINGAS001",1,2042,187.853580937956
"CLEWSity","MINGAS001",1,2043,197.480536462732
"CLEWSity","MINGAS001",1,2044,200
"CLEWSity","MINGAS001",1,2045,200
"CLEWSity","MINGAS001",1,2046,200
"CLEWSity","MINGAS001",1,2047,200
"CLEWSity","MINGAS001",1,2048,200
"CLEWSity","MINGAS001",1,2049,200
"CLEWSity","MINGAS001",1,2050,200
"CLEWSity","MINGAS001",1,2051,200
"CLEWSity","MINGAS001",1,2052,200
"CLEWSity","MINGAS001",1,2053,200
"CLEWSity","MINGAS001",1,2054,200
"CLEWSity","MINGAS001",1,2055,200
"CLEWSity","MINHYD001",1,2020,28.3824
"CLEWSity","MINHYD001",1,2021,28.3824
"CLEWSity","MINHYD001",1,2022,28.3824
"CLEWSity","MINHYD001",1,2023,28.3824
"CLEWSity","MINHYD001",1,2024,28.3824
"CLEWSity","MINHYD001",1,2025,28.3824
"CLEWSity","MINHYD001",1,2026,28.3824
"CLEWSity","MINHYD001",1,2027,31.9302
"CLEWSity","MINHYD001",1,2028,31.9302
"CLEWSity","MINHYD001",1,2029,35.478
"CLEWSity","MINHYD001",1,2030,39.0258
"CLEWSity","MINHYD001",1,2031,42.5736
"CLEWSity","MINHYD001",1,2032,46.1214
"CLEWSity","MINHYD001",1,2033,49.6692
"CLEWSity","MINHYD001",1,2034,53.217
"CLEWSity","MINHYD001",1,2035,53.9465876971208
"CLEWSity","MINHYD001",1,2036,53.9465876971208
"CLEWSity","MINHYD001",1,2037,54.1415937297174
"CLEWSity","MINHYD001",1,2038,57.6893937297174
"CLEWSity","MINHYD001",1,2039,61.2371937297174
"CLEWSity","MINHYD001",1,2040,64.7849937297174
"CLEWSity","MINHYD001",1,2041,68.3327937297174
"CLEWSity","MINHYD001",1,2042,71.8805937297174
